OBJECTID,pointid,rate,region
641,641,0.03585366620,North
642,642,0.03601136991,North
643,643,0.03709935531,North
644,644,0.03707037268,North
645,645,0.03709934577,North
646,646,0.03761432015,North
647,647,0.03787400168,North
648,648,0.03756904082,North
649,649,0.03759526191,North
650,650,0.03964486007,North
651,651,0.03643880637,North
652,652,0.03712509274,North
653,653,0.05176420162,North
654,654,0.03769826730,North
655,655,0.03531773770,North
656,656,0.03813325208,North
657,657,0.03652832385,North
658,658,0.03657709620,North
659,659,0.03749721998,North
660,660,0.03594776344,North
661,661,0.03541447350,North
662,662,0.03629731176,North
663,663,0.03651979947,North
664,664,0.03667469681,North
665,665,0.03669180282,North
666,666,0.03513584539,North
667,667,0.03564101173,North
668,668,0.03635553446,North
669,669,0.03675914109,North
670,670,0.03670841648,North
671,671,0.03738339212,North
672,672,0.03741642741,North
673,673,0.03681171716,North
674,674,0.03772880510,North
675,675,0.03770612846,North
676,676,0.03771533564,North
677,677,0.03840407193,North
678,678,0.03426463224,North
679,679,0.03417380909,North
680,680,0.03675427399,North
681,681,0.03491610114,North
682,682,0.04054558750,North
683,683,0.03848809270,North
684,684,0.03641024571,North
685,685,0.03622688964,North
686,686,0.04066758137,North
687,687,0.03719183860,North
688,688,0.03960441781,North
689,689,0.03967241726,North
690,690,0.03965392561,North
691,691,0.03905310183,North
692,692,0.03893987223,North
693,693,0.04762045836,North
694,694,0.04907468065,North
695,695,0.03804462822,North
696,696,0.03808741676,North
697,697,0.03821080402,North
698,698,0.03834216012,North
699,699,0.05029554055,North
700,700,0.05028319389,North
701,701,0.03776046706,North
702,702,0.03869469798,North
703,703,0.03876956460,North
704,704,0.03886892120,North
705,705,0.03883685043,North
706,706,0.05062083956,North
707,707,0.03804562506,North
708,708,0.03807708556,North
709,709,0.03682096152,North
710,710,0.04928690244,North
711,711,0.04928690244,North
712,712,0.04754444688,North
713,713,0.04990320473,North
714,714,0.04987272475,North
715,715,0.04987904052,North
716,716,0.04756852837,North
717,717,0.04850441187,North
718,718,0.03809825478,North
719,719,0.04831216231,North
720,720,0.04444592141,North
721,721,0.04983680895,North
722,722,0.04422920232,North
723,723,0.04963183810,North
724,724,0.04522887140,North
725,725,0.03922838315,North
726,726,0.03872941827,North
727,727,0.03879458536,North
728,728,0.04771900136,North
729,729,0.05049147525,North
730,730,0.03881637069,North
731,731,0.05045419559,North
732,732,0.03882809114,North
733,733,0.05397247858,North
734,734,0.04869876115,North
735,735,0.04843864678,North
736,736,0.03922528774,North
737,737,0.05345362266,North
738,738,0.04898320244,North
739,739,0.05067933149,North
740,740,0.04927600506,North
741,741,0.03878256943,North
742,742,0.04424749670,North
743,743,0.04770601650,North
744,744,0.04856246486,North
745,745,0.04778110656,North
746,746,0.04441714497,North
747,747,0.04666797121,North
748,748,0.03666911485,North
749,749,0.03881823923,North
750,750,0.05117071851,North
751,751,0.04955767879,North
752,752,0.04984932291,North
753,753,0.05010494871,North
754,754,0.04885320298,North
755,755,0.04993833924,North
756,756,0.04852564451,North
757,757,0.05259209630,North
758,758,0.05291899462,North
759,759,0.05385610952,North
760,760,0.05587259875,North
761,761,0.05393627381,North
762,762,0.05393905565,North
763,763,0.04958290847,North
764,764,0.04928687911,North
765,765,0.05071178144,North
766,766,0.04838580378,North
767,767,0.04413027333,North
768,768,0.04368973519,North
769,769,0.04999953159,North
770,770,0.04975885941,North
771,771,0.04992519106,North
772,772,0.05073453493,North
773,773,0.05369955455,North
774,774,0.05549404872,North
775,775,0.05551277397,North
776,776,0.05305091008,North
777,777,0.05596981907,North
778,778,0.05392483245,North
779,779,0.05390804512,North
780,780,0.04929172107,North
781,781,0.04447495725,North
782,782,0.05024212004,North
783,783,0.04838969851,North
784,784,0.03767920159,North
785,785,0.05079771057,North
786,786,0.04627173730,North
787,787,0.05065601247,North
788,788,0.04640001746,North
789,789,0.05023389514,North
790,790,0.04777362282,North
791,791,0.05000875488,North
792,792,0.04998860167,North
793,793,0.04980291457,North
794,794,0.05369430288,North
795,795,0.05370023067,North
796,796,0.04941655620,North
797,797,0.05549185843,North
798,798,0.05309538539,North
799,799,0.05609778576,North
800,800,0.05402992240,North
801,801,0.05315340300,North
802,802,0.05526364140,North
803,803,0.05539209289,North
804,804,0.05399228389,North
805,805,0.04568139474,North
806,806,0.03576152831,North
807,807,0.04448843949,North
808,808,0.03639991578,North
809,809,0.04269957887,North
810,810,0.03400119777,North
811,811,0.04488648956,North
812,812,0.04739394635,North
813,813,0.04156595642,North
814,814,0.03665824750,North
815,815,0.04768794681,North
816,816,0.04263411836,North
817,817,0.03843388288,North
818,818,0.04968368947,North
819,819,0.04931285112,North
820,820,0.04934678672,North
821,821,0.04985324889,North
822,822,0.04804707431,North
823,823,0.04860112545,North
824,824,0.04900182576,North
825,825,0.04977889060,North
826,826,0.05104892395,North
827,827,0.05458120975,North
828,828,0.05391205786,North
829,829,0.05373288682,North
830,830,0.05376062411,North
831,831,0.05560700119,North
832,832,0.05242944576,North
833,833,0.05391082136,North
834,834,0.05242944576,North
835,835,0.05528493654,North
836,836,0.05601951474,North
837,837,0.05605873769,North
838,838,0.05396071234,North
839,839,0.04801249190,North
840,840,0.04894643389,North
841,841,0.04906957850,North
842,842,0.05010872530,North
843,843,0.05395188874,North
844,844,0.05392930432,North
845,845,0.05390362619,North
846,846,0.05527594284,North
847,847,0.05525519478,North
848,848,0.05424317495,North
849,849,0.05421508336,North
850,850,0.05453801591,North
851,851,0.04780969196,North
852,852,0.04851266886,North
853,853,0.04885115120,North
854,854,0.04977119018,North
855,855,0.04971254510,North
856,856,0.04779794624,North
857,857,0.05566515932,North
858,858,0.05214934036,North
859,859,0.04949231783,North
860,860,0.04466310942,North
861,861,0.05403108463,North
862,862,0.05311671272,North
863,863,0.04985809108,North
864,864,0.04985834574,North
865,865,0.05388790284,North
866,866,0.05388774496,North
867,867,0.05391878578,North
868,868,0.05260161379,North
869,869,0.04460334233,North
870,870,0.04225659647,North
871,871,0.05140460230,North
872,872,0.05145658577,North
873,873,0.04886378079,North
874,874,0.04779306314,North
875,875,0.05208245476,North
876,876,0.05392549783,North
877,877,0.05249708661,North
878,878,0.05456780531,North
879,879,0.05403683985,North
880,880,0.05408932275,North
881,881,0.05327535295,North
882,882,0.05384518869,North
883,883,0.05396367623,North
884,884,0.04466072396,North
885,885,0.05449509004,North
886,886,0.04226230241,North
887,887,0.05148574168,North
888,888,0.05157567306,North
889,889,0.05585251627,North
890,890,0.05431341527,North
891,891,0.05342822495,North
892,892,0.05386865167,North
893,893,0.05250374918,North
894,894,0.05391865873,North
895,895,0.05363222161,North
896,896,0.05271962953,North
897,897,0.05411103356,North
898,898,0.05411206258,North
899,899,0.05445001390,North
900,900,0.05447410810,North
901,901,0.05428506242,North
902,902,0.03970276941,North
903,903,0.05270239048,North
904,904,0.04855193525,North
905,905,0.05235986303,North
906,906,0.05293684372,North
907,907,0.05456614629,North
908,908,0.05395078409,North
909,909,0.05454463256,North
910,910,0.05352593097,North
911,911,0.05642504860,North
912,912,0.05455493664,North
913,913,0.05543458790,North
914,914,0.05386300047,North
915,915,0.05538080746,North
916,916,0.05350603114,North
917,917,0.05380126020,North
918,918,0.05356271192,North
919,919,0.05368611223,North
920,920,0.05449323133,North
921,921,0.05486130292,North
922,922,0.05438797845,North
923,923,0.04211944276,North
924,924,0.05451306627,North
925,925,0.05462145395,North
926,926,0.05646090095,North
927,927,0.05619402663,North
928,928,0.05505678865,North
929,929,0.05506520136,North
930,930,0.05566320910,North
931,931,0.05615974566,North
932,932,0.05597556745,North
